date,station,city,state_id,lat,lon,station_type,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind_speed
2023-06-13,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,58.6,113.1,30.476155966176435,8.5,0.55,80.3,98,25.1,54.2,8.4
2023-06-13,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,50.8,78.6,24.965496925506706,1.2,0.39,69.7,85,26.4,56.1,4.2
2023-06-13,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,41.0,68.5,20.035135414964767,2.6,0.36,81.2,68,29.5,56.7,7.2
2023-06-13,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,36.1,73.0,27.2,11.851190025141882,0.55,69.0,60,27.3,51.1,4.6
2023-06-13,Raipur IGSV,Raipur,ct,21.24,81.63,urban,22.9,46.9,19.564819864114888,1.4,0.2,80.3,38,31.8,58.8,6.6
2023-06-13,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,23.4,41.5,17.183136881253947,2.4,0.29,71.9,39,36.1,60.7,4.8
2023-06-13,Chennai Alandur,Chennai,tn,13.0,80.21,urban,21.0,31.0,10.752466001026042,8.9,0.2,65.4,35,35.2,54.0,6.0
2023-06-13,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,20.9,38.9,19.091043242814514,4.4,0.22,67.6,35,35.2,51.0,3.1
2023-06-13,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,26.5,53.1,16.4,14.633726735070212,0.61,73.5,44,31.9,55.2,5.6
2023-06-13,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,23.1,30.1,10.665283985838485,1.0,0.2,84.0,39,33.0,52.2,0.8
2023-06-13,Guwahati Railway,Guwahati,as,26.19,91.75,urban,62.2,135.5,41.410989517193144,4.4,0.2,63.9,107,29.0,62.7,1.1
2023-06-13,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,63.7,130.6,27.972233252393856,3.1,0.92,62.7,112,29.6,57.2,3.0
2023-06-13,Shimla Ridge,Shimla,hp,31.1,77.17,residential,63.7,96.0,23.4,1.8,0.95,65.2,112,26.5,61.2,1.3
2023-06-13,Ernakulam South,Kochi,kl,9.98,76.3,urban,5.1,10.0,8.658287413823214,1.0,0.21,97.6,10,37.2,47.1,7.7
2023-06-13,Panaji Altinho,Panaji,ga,15.49,73.83,urban,32.1,69.6,34.53542266837906,1.0,0.2,65.5,54,36.1,55.8,7.5
2023-06-14,ITO,New Delhi,dl,28.63,77.24,urban,70.3,124.2,30.68227942830951,9.4,0.77,74.3,134,27.6,51.4,3.5
2023-06-14,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,61.9,104.3,15.8,9.903392614526878,0.87,71.9,106,29.1,50.8,3.9
2023-06-14,RK Puram,New Delhi,dl,28.56,77.17,residential,60.3,84.6,28.7,1.0,0.58,66.9,101,26.2,50.1,7.9
2023-06-14,Lucknow Central,Lucknow,up,26.85,80.95,urban,65.4,127.9,32.37967345057301,5.7,0.6,55.6,118,25.0,54.8,6.7
2023-06-14,Noida Sec-62,Noida,up,28.63,77.37,urban,79.9,104.8,34.202607022301265,2.9,0.87,83.9,166,25.7,60.3,1.3
2023-06-14,Patna Airport,Patna,br,25.59,85.09,urban,47.2,106.6,13.924867593204537,4.3,0.4,59.9,79,29.3,52.6,4.1
2023-06-14,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,31.4,73.8,23.060265634849948,5.8,0.34,73.1,52,30.9,54.2,6.2
2023-06-14,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,19.6,34.8,19.150038036469944,3.0,0.23,71.4,33,31.9,54.0,7.4
2023-06-14,Pune IITM,Pune,mh,18.54,73.81,suburban,14.3,30.2,2.6,1.5,0.55,76.6,24,31.6,61.8,7.5
2023-06-14,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,23.0,40.1,23.772355278928654,2.8,0.2,76.0,38,32.1,48.3,2.0
2023-06-14,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,58.8,101.4,28.685882649556156,1.8,0.46,77.3,98,26.1,62.1,6.5
2023-06-14,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,40.2,67.9,26.438379318139013,1.0,0.23,77.2,67,30.3,61.4,4.0
2023-06-14,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,54.2,90.6,24.742673609517595,1.0,0.62,67.6,90,26.0,52.7,2.4
2023-06-14,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,36.2,67.0,20.228175504943533,1.0,0.58,64.1,60,29.4,57.1,2.5
2023-06-14,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,35.2,54.0,18.2,17.140655499988362,0.64,69.5,59,29.8,53.8,2.8
2023-06-14,Raipur IGSV,Raipur,ct,21.24,81.63,urban,28.9,61.8,15.147461803021265,1.0,0.7,79.4,48,27.0,54.4,3.1
2023-06-14,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,10.8,14.5,3.30443054092566,1.0,0.2,81.2,18,32.8,65.6,5.4
2023-06-14,Chennai Alandur,Chennai,tn,13.0,80.21,urban,26.4,50.5,25.381869591798036,1.0,0.38,72.6,44,37.0,50.9,5.3
2023-06-14,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,28.6,38.2,23.259223075049462,1.0,0.41,66.1,48,31.3,58.5,4.4
2023-06-14,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,23.0,53.6,25.9,15.252983718120285,0.26,71.5,38,33.3,50.5,8.1
2023-06-14,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,17.1,24.4,20.03136357101712,6.5,0.2,83.2,29,30.9,56.7,3.4
2023-06-14,Guwahati Railway,Guwahati,as,26.19,91.75,urban,44.4,76.4,23.0262263400465,4.7,0.89,82.9,74,29.4,53.3,4.6
2023-06-14,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,45.4,87.1,30.122352275939917,7.9,0.71,71.3,76,28.5,50.3,3.2
2023-06-14,Shimla Ridge,Shimla,hp,31.1,77.17,residential,37.7,57.9,2.0,1.9,0.77,74.7,63,26.5,46.9,6.3
2023-06-14,Ernakulam South,Kochi,kl,9.98,76.3,urban,25.4,38.8,12.920397292263344,1.0,0.56,74.9,42,36.4,53.2,4.4
2023-06-14,Panaji Altinho,Panaji,ga,15.49,73.83,urban,17.7,37.6,2.0,5.5,0.23,84.7,30,36.8,64.7,6.5
2023-06-15,ITO,New Delhi,dl,28.63,77.24,urban,74.1,129.0,24.818655239270925,4.1,0.64,67.9,147,27.7,58.2,6.0
2023-06-15,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,78.8,166.6,41.7,15.257160674513193,0.96,52.3,163,24.9,58.0,4.8
2023-06-15,RK Puram,New Delhi,dl,28.56,77.17,residential,53.9,98.6,17.2,10.9,0.74,62.1,90,30.5,51.5,3.3
2023-06-15,Lucknow Central,Lucknow,up,26.85,80.95,urban,71.6,124.9,15.888256288148852,7.1,0.7,73.5,139,29.5,67.8,4.6
2023-06-15,Noida Sec-62,Noida,up,28.63,77.37,urban,54.7,87.0,29.676646157730147,3.0,0.92,65.6,91,29.5,57.9,7.9
2023-06-15,Patna Airport,Patna,br,25.59,85.09,urban,58.4,99.2,33.19076168943231,2.3,0.76,70.6,97,30.5,58.4,1.3
2023-06-15,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,43.2,60.2,30.710307218110582,5.0,0.25,58.4,72,28.3,49.9,2.9
2023-06-15,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,12.6,26.4,20.167557485563766,5.3,0.54,70.3,21,37.2,54.2,7.6
2023-06-15,Pune IITM,Pune,mh,18.54,73.81,suburban,5.3,10.0,2.1,1.0,0.58,78.4,10,32.1,53.8,4.9
2023-06-15,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,25.6,45.0,17.618068549337107,1.0,0.57,79.1,43,34.9,56.4,5.3
2023-06-15,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,44.1,81.1,38.04172590207713,2.6,0.86,74.0,74,26.4,54.1,5.1
2023-06-15,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,53.5,106.3,26.998188507979954,6.7,0.75,73.7,89,28.8,54.9,3.9
2023-06-15,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,78.6,127.6,58.5409548901905,3.6,0.88,61.7,162,27.6,65.1,4.6
2023-06-15,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,15.4,33.5,13.693008537887515,3.0,0.2,81.5,26,29.1,61.0,2.6
2023-06-15,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,44.8,94.1,11.6,12.205201110935294,0.69,67.8,75,30.5,52.5,2.6
2023-06-15,Raipur IGSV,Raipur,ct,21.24,81.63,urban,36.5,46.8,28.856369408007097,4.2,0.55,77.7,61,31.3,61.0,7.3
2023-06-15,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,20.9,33.7,23.74390281017202,4.7,0.2,67.7,35,30.1,53.0,2.3
2023-06-15,Chennai Alandur,Chennai,tn,13.0,80.21,urban,5.2,10.0,2.0,1.6,0.2,91.5,10,37.6,49.4,4.2
2023-06-15,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,12.0,24.8,19.374001255709565,1.5,0.2,74.9,20,34.4,51.8,5.1
2023-06-15,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,20.3,32.9,2.0,13.081491013667636,0.2,86.7,34,35.7,55.8,6.1
2023-06-15,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,34.6,50.7,29.050402660283325,1.0,0.62,73.9,58,33.2,50.1,12.3
2023-06-15,Guwahati Railway,Guwahati,as,26.19,91.75,urban,64.3,132.9,31.310252962069665,4.6,0.99,67.1,114,27.0,53.7,6.5
2023-06-15,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,67.7,125.9,33.81398101461973,6.6,0.98,71.9,126,28.3,58.1,6.2
2023-06-15,Shimla Ridge,Shimla,hp,31.1,77.17,residential,58.5,92.4,16.5,7.4,0.64,86.1,98,24.9,51.3,2.8
2023-06-15,Ernakulam South,Kochi,kl,9.98,76.3,urban,10.2,20.5,17.30886785864003,1.0,0.32,81.3,17,36.0,50.7,7.6
2023-06-15,Panaji Altinho,Panaji,ga,15.49,73.83,urban,25.4,42.3,23.127443037077512,1.0,0.34,67.4,42,33.3,57.9,4.5
2023-06-16,ITO,New Delhi,dl,28.63,77.24,urban,47.0,72.9,29.88846771653745,4.1,0.2,71.0,78,29.7,53.2,5.5
2023-06-16,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,107.3,222.6,37.5,10.143135702160677,1.33,51.1,258,27.9,56.2,5.5
2023-06-16,RK Puram,New Delhi,dl,28.56,77.17,residential,45.1,93.5,16.1,1.0,0.35,77.0,75,29.7,55.2,7.6
2023-06-16,Lucknow Central,Lucknow,up,26.85,80.95,urban,73.1,131.5,34.85872707361886,4.3,0.82,70.2,144,29.0,54.1,3.9
2023-06-16,Noida Sec-62,Noida,up,28.63,77.37,urban,49.9,107.0,15.521759570821626,5.4,0.23,79.6,83,27.0,57.4,2.0
2023-06-16,Patna Airport,Patna,br,25.59,85.09,urban,51.3,79.3,25.58208938544538,4.6,0.67,83.3,86,29.5,54.3,5.1
2023-06-16,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,43.4,68.0,33.662331219001814,1.8,0.49,62.3,72,32.6,60.5,3.4
2023-06-16,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,5.0,10.0,2.0,1.0,0.33,88.9,10,35.8,51.3,6.0
2023-06-16,Pune IITM,Pune,mh,18.54,73.81,suburban,25.6,45.2,2.0,1.4,0.46,89.5,43,35.2,67.6,9.0
2023-06-16,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,28.2,53.2,11.281041436734283,4.2,0.47,70.5,47,28.1,57.9,5.1
2023-06-16,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,63.5,111.3,34.100733952914034,2.3,0.21,80.3,112,25.6,48.5,4.3
2023-06-16,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,53.5,95.1,21.24132306348182,6.7,0.31,66.7,89,22.5,50.3,1.0
2023-06-16,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,35.4,78.1,26.993169035874352,5.2,0.25,93.6,59,30.4,53.9,4.5
2023-06-16,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,13.5,17.1,22.047673623470427,4.5,0.2,86.8,22,33.7,57.2,6.4
2023-06-16,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,44.1,59.3,33.9,16.738898541067904,0.41,69.5,74,35.2,62.8,4.7
2023-06-16,Raipur IGSV,Raipur,ct,21.24,81.63,urban,17.2,28.4,17.157760695983328,2.6,0.2,81.1,29,29.1,56.0,2.2
2023-06-16,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,22.8,47.0,23.09965008395985,1.0,0.51,76.5,38,36.7,51.7,6.2
2023-06-16,Chennai Alandur,Chennai,tn,13.0,80.21,urban,20.0,32.7,23.238609038531447,6.5,0.22,69.2,33,33.3,57.9,5.4
2023-06-16,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,33.9,56.2,25.113779228568283,4.2,0.56,70.1,56,38.0,57.5,3.4
2023-06-16,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,9.0,22.1,10.4,9.887133685182079,0.2,84.3,15,34.2,58.7,6.1
2023-06-16,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,39.8,91.4,23.93516162855315,1.0,0.71,61.7,66,31.5,71.7,6.2
2023-06-16,Guwahati Railway,Guwahati,as,26.19,91.75,urban,54.3,79.0,22.657407499581513,1.7,0.55,62.1,90,28.5,54.6,3.8
2023-06-16,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,69.7,89.9,34.78444882253982,6.3,0.68,70.1,132,23.3,55.7,5.6
2023-06-16,Shimla Ridge,Shimla,hp,31.1,77.17,residential,51.8,99.8,13.4,3.6,0.64,81.2,86,28.0,60.6,6.7
2023-06-16,Ernakulam South,Kochi,kl,9.98,76.3,urban,16.1,29.1,2.0,1.6,0.2,74.7,27,38.2,49.0,5.0
2023-06-16,Panaji Altinho,Panaji,ga,15.49,73.83,urban,20.6,35.9,13.94320068565851,3.4,0.2,74.4,34,32.7,65.2,1.6
2023-06-17,ITO,New Delhi,dl,28.63,77.24,urban,65.7,121.1,18.90324085632043,1.0,0.69,85.0,119,28.2,58.3,1.9
2023-06-17,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,76.6,149.0,22.4,20.38178453560689,1.03,74.6,155,30.3,56.3,4.0
2023-06-17,RK Puram,New Delhi,dl,28.56,77.17,residential,44.1,97.9,21.8,2.1,0.51,65.3,74,25.5,54.1,4.3
2023-06-17,Lucknow Central,Lucknow,up,26.85,80.95,urban,47.6,68.9,24.69472935571108,9.8,0.56,69.7,79,30.4,47.3,5.7
2023-06-17,Noida Sec-62,Noida,up,28.63,77.37,urban,56.0,88.3,30.68846723923172,1.0,0.41,68.9,93,28.8,53.7,6.4
2023-06-17,Patna Airport,Patna,br,25.59,85.09,urban,59.0,116.5,20.02856577096304,3.8,0.67,58.0,98,27.6,65.5,5.4
2023-06-17,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,34.5,53.3,7.3146855246074125,1.3,0.69,73.4,58,33.5,59.9,7.9
2023-06-17,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,22.3,39.0,36.250200699027786,4.8,0.2,67.7,37,29.3,64.7,4.5
2023-06-17,Pune IITM,Pune,mh,18.54,73.81,suburban,5.0,10.0,2.0,1.0,0.2,75.8,10,32.1,59.5,4.7
2023-06-17,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,21.2,37.3,21.01066983805663,1.0,0.46,76.6,35,31.5,54.7,5.5
2023-06-17,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,49.9,83.7,39.33938153844399,3.9,0.54,71.2,83,27.6,57.4,5.8
2023-06-17,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,50.1,84.4,19.781250844911497,4.1,0.6,62.6,84,27.2,46.5,6.3
2023-06-17,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,60.3,127.4,44.046032597019405,6.4,1.0,66.0,101,30.0,46.7,6.1
2023-06-17,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,36.0,80.3,16.122534805991627,3.1,0.33,72.7,60,30.2,60.9,8.4
2023-06-17,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,34.2,74.0,6.1,12.23164347215678,0.37,64.4,57,29.7,54.9,3.1
2023-06-17,Raipur IGSV,Raipur,ct,21.24,81.63,urban,42.9,70.1,32.4374624051253,1.0,0.77,79.2,72,30.8,52.7,5.3
2023-06-17,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,29.2,56.9,16.586973900175764,1.0,0.31,81.8,49,38.4,60.6,4.2
2023-06-17,Chennai Alandur,Chennai,tn,13.0,80.21,urban,20.9,39.5,22.115242034885227,1.3,0.2,75.3,35,36.5,56.2,2.5
2023-06-17,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,14.5,10.3,9.736803081022058,1.0,0.2,80.0,24,32.1,55.2,8.6
2023-06-17,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,5.0,10.8,2.0,18.026596114601194,0.21,76.5,10,31.9,57.1,4.4
2023-06-17,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,25.5,53.3,29.61862079720941,1.0,0.48,63.3,42,33.0,49.0,3.4
2023-06-17,Guwahati Railway,Guwahati,as,26.19,91.75,urban,64.2,117.7,40.497984702612214,7.6,0.82,53.0,114,33.2,55.0,4.0
2023-06-17,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,63.6,117.4,32.6111751097707,9.6,1.33,73.7,112,27.5,55.1,6.2
2023-06-17,Shimla Ridge,Shimla,hp,31.1,77.17,residential,70.5,108.2,24.3,10.0,0.82,77.3,135,30.2,60.4,4.5
2023-06-17,Ernakulam South,Kochi,kl,9.98,76.3,urban,26.6,48.4,11.554388745580724,3.6,0.36,80.8,44,37.3,55.9,4.7
2023-06-17,Panaji Altinho,Panaji,ga,15.49,73.83,urban,7.4,14.8,18.31843406194148,1.0,0.2,92.8,12,36.1,55.1,4.1
2023-06-18,ITO,New Delhi,dl,28.63,77.24,urban,48.4,90.8,2.0,7.5,0.71,94.0,81,31.5,56.7,3.0
2023-06-18,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,83.4,166.4,32.3,20.048430708852738,0.62,63.9,178,29.2,62.5,5.3
2023-06-18,RK Puram,New Delhi,dl,28.56,77.17,residential,41.5,83.2,22.6,2.3,0.26,80.8,69,24.3,56.2,4.7
2023-06-18,Lucknow Central,Lucknow,up,26.85,80.95,urban,58.5,90.1,32.987252204285625,1.0,0.74,59.2,98,27.2,51.1,5.9
2023-06-18,Noida Sec-62,Noida,up,28.63,77.37,urban,51.5,76.8,33.24195221320756,2.0,0.56,69.9,86,28.9,62.3,2.5
2023-06-18,Patna Airport,Patna,br,25.59,85.09,urban,58.6,96.7,28.311506714454897,5.8,0.74,80.4,98,30.2,53.8,3.0
2023-06-18,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,23.6,39.7,25.765681666063323,1.4,0.54,69.7,39,33.3,59.2,1.6
2023-06-18,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,9.8,14.4,23.92046222800193,1.0,0.61,77.8,16,33.7,59.8,6.3
2023-06-18,Pune IITM,Pune,mh,18.54,73.81,suburban,25.5,43.0,18.3,1.0,0.32,74.9,42,32.4,56.8,7.5
2023-06-18,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,25.7,56.0,25.115617151063617,1.0,0.2,59.9,43,34.3,54.4,4.1
2023-06-18,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,60.8,91.4,40.63836871165743,7.3,0.41,52.5,103,28.5,58.7,9.7
2023-06-18,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,62.1,92.4,20.138571087667867,2.5,0.86,82.2,107,27.4,68.1,4.0
2023-06-18,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,38.8,53.2,18.41852315592045,1.4,0.43,83.5,65,28.0,64.5,6.9
2023-06-18,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,48.2,73.3,28.83389799089884,2.2,0.44,73.1,80,30.9,51.6,4.9
2023-06-18,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,29.0,48.1,8.8,9.410398446872728,0.2,58.4,48,31.7,56.5,0.4
2023-06-18,Raipur IGSV,Raipur,ct,21.24,81.63,urban,9.3,15.1,18.93127333509745,2.7,0.2,63.4,16,34.9,58.3,4.9
2023-06-18,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,15.7,25.6,20.896896262172827,1.0,0.52,73.5,26,37.6,54.2,6.6
2023-06-18,Chennai Alandur,Chennai,tn,13.0,80.21,urban,18.5,34.2,23.26738303301988,1.0,0.2,71.5,31,36.8,68.0,7.5
2023-06-18,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,19.8,25.9,15.82492676334109,5.4,0.28,85.3,33,37.5,57.1,5.5
2023-06-18,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,5.0,12.4,2.0,9.356279651828872,0.2,83.4,10,30.1,51.2,6.4
2023-06-18,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,22.9,33.6,5.203651157295589,5.9,0.2,58.5,38,28.9,52.7,5.2
2023-06-18,Guwahati Railway,Guwahati,as,26.19,91.75,urban,48.1,95.6,38.67690920159505,1.0,0.4,71.5,80,30.5,54.6,6.1
2023-06-18,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,66.1,111.2,30.484523289564184,3.4,0.85,78.8,120,28.2,53.7,6.9
2023-06-18,Shimla Ridge,Shimla,hp,31.1,77.17,residential,52.3,73.7,17.8,8.5,0.77,80.3,87,26.0,63.7,4.1
2023-06-18,Ernakulam South,Kochi,kl,9.98,76.3,urban,35.0,57.2,23.40825297807524,5.4,0.2,71.1,58,33.1,57.4,2.5
2023-06-18,Panaji Altinho,Panaji,ga,15.49,73.83,urban,26.7,49.4,32.557929289724036,2.3,0.29,84.2,44,34.0,56.0,4.3
2023-06-19,ITO,New Delhi,dl,28.63,77.24,urban,86.5,157.2,34.608529802551935,2.3,0.87,74.5,188,25.8,49.2,3.9
2023-06-19,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,69.6,130.9,24.5,16.38791354367522,0.7,76.1,132,27.4,49.6,9.1
2023-06-19,RK Puram,New Delhi,dl,28.56,77.17,residential,45.4,73.9,41.6,5.5,0.64,70.5,76,28.0,62.1,0.9
2023-06-19,Lucknow Central,Lucknow,up,26.85,80.95,urban,65.3,121.3,49.954496045358646,5.9,0.75,81.2,118,28.6,53.6,3.6
2023-06-19,Noida Sec-62,Noida,up,28.63,77.37,urban,70.1,155.2,35.80124325258764,9.7,0.83,56.7,134,29.4,54.5,4.9
2023-06-19,Patna Airport,Patna,br,25.59,85.09,urban,59.5,119.1,20.8472836331397,3.3,0.84,78.3,99,28.7,56.8,2.6
2023-06-19,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,20.2,38.3,12.163475346556556,1.0,0.22,77.9,34,29.1,59.9,1.9
2023-06-19,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,14.5,23.0,17.905969826415248,1.0,0.2,77.8,24,35.7,50.5,3.6
2023-06-19,Pune IITM,Pune,mh,18.54,73.81,suburban,15.3,27.6,13.9,1.0,0.27,86.6,26,33.5,63.1,4.6
2023-06-19,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,23.5,38.3,27.34111335354914,1.0,0.2,76.7,39,30.0,44.8,6.0
2023-06-19,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,56.6,103.5,36.98613704775319,4.0,0.88,54.0,94,30.8,47.8,3.7
2023-06-19,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,66.3,113.0,41.03299253179908,11.0,1.12,69.9,121,25.0,62.3,0.7
2023-06-19,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,60.0,102.4,34.90690056589535,6.4,0.9,69.3,100,32.4,57.8,6.7
2023-06-19,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,38.0,49.1,11.76673500861493,3.5,0.55,74.8,63,33.9,58.4,5.3
2023-06-19,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,51.6,78.9,22.4,13.900982911381412,0.76,85.1,86,30.8,54.5,4.6
2023-06-19,Raipur IGSV,Raipur,ct,21.24,81.63,urban,13.0,29.6,20.160979850510365,3.1,0.22,76.9,22,29.6,55.9,8.5
2023-06-19,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,9.2,10.0,12.913427632853342,1.0,0.2,75.1,15,37.4,55.5,3.9
2023-06-19,Chennai Alandur,Chennai,tn,13.0,80.21,urban,27.3,55.9,22.645225435341693,4.2,0.44,74.6,46,34.5,50.9,6.5
2023-06-19,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,33.0,56.9,8.191249735023206,3.7,0.2,73.3,55,30.9,51.3,4.7
2023-06-19,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,33.7,73.1,26.8,9.60405456353582,0.71,54.8,56,31.3,57.7,4.6
2023-06-19,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,47.5,69.1,40.77311609403622,1.0,0.82,47.4,79,32.4,52.8,4.4
2023-06-19,Guwahati Railway,Guwahati,as,26.19,91.75,urban,57.7,102.3,30.985357590927276,9.3,0.63,67.6,96,33.7,64.5,7.6
2023-06-19,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,55.4,101.7,29.862706479575145,1.0,1.01,67.4,92,26.5,57.3,4.8
2023-06-19,Shimla Ridge,Shimla,hp,31.1,77.17,residential,46.0,85.1,12.1,3.0,0.45,77.4,77,26.9,55.3,3.9
2023-06-19,Ernakulam South,Kochi,kl,9.98,76.3,urban,16.0,29.8,6.758660053319966,1.0,0.33,80.8,27,40.2,63.9,9.0
2023-06-19,Panaji Altinho,Panaji,ga,15.49,73.83,urban,26.2,36.4,19.91348947884501,4.4,0.2,76.2,44,30.5,56.0,3.9
2023-06-20,ITO,New Delhi,dl,28.63,77.24,urban,61.1,101.7,36.39292860336057,4.1,0.78,70.9,104,30.8,55.6,4.4
2023-06-20,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,61.9,108.9,18.6,18.557639771369455,0.74,75.9,106,29.5,60.8,4.4
2023-06-20,RK Puram,New Delhi,dl,28.56,77.17,residential,24.1,31.4,4.1,6.4,0.38,79.3,40,26.4,63.6,8.5
2023-06-20,Lucknow Central,Lucknow,up,26.85,80.95,urban,70.4,123.8,32.04960614151714,6.4,0.78,69.3,135,32.2,58.7,3.6
2023-06-20,Noida Sec-62,Noida,up,28.63,77.37,urban,67.4,143.6,20.181331089916142,9.1,0.67,88.0,125,28.2,57.3,3.8
2023-06-20,Patna Airport,Patna,br,25.59,85.09,urban,64.8,124.9,33.216181955714966,1.0,0.74,63.9,116,27.9,58.0,2.9
2023-06-20,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,32.9,65.5,9.700126982645163,2.4,0.41,70.7,55,29.4,69.2,5.1
